关卡ID,章节id,名称,怪物库,难度,需要玩家等级,经验奖励,关卡等级,遇多少次怪,,掉落库,三星通关时间,星级奖励,体力消耗,指定部下增加血量或怒气,增加奧義能量,关卡礼包npcEntryId,礼包有效期,容错
3349,1235,两界山7_9,"[2]=334902,[3]=334903,[4]=334904,[5]=334905,[6]=334906,[8]=334908,[9]=334909,[10]=334910,[11]=334911,[12]=334912",1,200,81772000,200,3,,,120,,0,,,,,0
3350,1235,两界山7_10,"[2]=335002,[3]=335003,[4]=335004,[5]=335005,[6]=335006,[8]=335008,[9]=335009,[10]=335010,[11]=335011,[12]=335012",1,200,81772000,200,3,,,120,,0,,,,,0
3351,1236,两界山8_1,[10]=335110,1,200,81772000,200,3,,,120,,0,,,,,0
3352,1236,两界山8_2,[10]=335210,1,200,81772000,200,3,,,120,,0,,,,,0
3353,1236,两界山8_3,[10]=335310,1,200,81772000,200,3,,,120,,0,,,,,0
3354,1236,两界山8_4,[10]=335410,1,200,81772000,200,3,,,120,,0,,,,,0
3355,1236,两界山8_5,[10]=335510,1,200,81772000,200,3,,,120,,0,,,,,0
3356,1236,两界山8_6,[10]=335610,1,200,81772000,200,3,,,120,,0,,,,,0
3357,1236,两界山8_7,[10]=335710,1,200,81772000,200,3,,,120,,0,,,,,0
3358,1236,两界山8_8,[10]=335810,1,200,81772000,200,3,,,120,,0,,,,,0
3359,1236,两界山8_9,"[2]=335902,[3]=335903,[4]=335904,[5]=335905,[6]=335906,[8]=335908,[9]=335909,[10]=335910,[11]=335911,[12]=335912",1,200,81772000,200,3,,,120,,0,,,,,0
3360,1236,两界山8_10,"[2]=336002,[3]=336003,[4]=336004,[5]=336005,[6]=336006,[8]=336008,[9]=336009,[10]=336010,[11]=336011,[12]=336012",1,200,81772000,200,3,,,120,,0,,,,,0
3361,1237,两界山9_1,"[2]=336102,[3]=336103,[4]=336104,[5]=336105,[6]=336106,[8]=336108,[9]=336109,[10]=336110,[11]=336111,[12]=336112",1,200,81772000,200,3,,,120,,0,,,,,0
3362,1237,两界山9_2,"[2]=336202,[3]=336203,[4]=336204,[5]=336205,[6]=336206,[8]=336208,[9]=336209,[10]=336210,[11]=336211,[12]=336212",1,200,81772000,200,3,,,120,,0,,,,,0
3363,1237,两界山9_3,"[2]=336302,[3]=336303,[4]=336304,[5]=336305,[6]=336306,[8]=336308,[9]=336309,[10]=336310,[11]=336311,[12]=336312",1,200,81772000,200,3,,,120,,0,,,,,0
3364,1237,两界山9_4,"[2]=336402,[3]=336403,[4]=336404,[5]=336405,[6]=336406,[8]=336408,[9]=336409,[10]=336410,[11]=336411,[12]=336412",1,200,81772000,200,3,,,120,,0,,,,,0
3365,1237,两界山9_5,"[2]=336502,[3]=336503,[4]=336504,[5]=336505,[6]=336506,[8]=336508,[9]=336509,[10]=336510,[11]=336511,[12]=336512",1,200,81772000,200,3,,,120,,0,,,,,0
3366,1237,两界山9_6,"[2]=336602,[3]=336603,[4]=336604,[5]=336605,[6]=336606,[8]=336608,[9]=336609,[10]=336610,[11]=336611,[12]=336612",1,200,81772000,200,3,,,120,,0,,,,,0
3367,1237,两界山9_7,"[2]=336702,[3]=336703,[4]=336704,[5]=336705,[6]=336706,[8]=336708,[9]=336709,[10]=336710,[11]=336711,[12]=336712",1,200,81772000,200,3,,,120,,0,,,,,0
3368,1237,两界山9_8,"[2]=336802,[3]=336803,[4]=336804,[5]=336805,[6]=336806,[8]=336808,[9]=336809,[10]=336810,[11]=336811,[12]=336812",1,200,81772000,200,3,,,120,,0,,,,,0
3369,1237,两界山9_9,"[2]=336902,[3]=336903,[4]=336904,[5]=336905,[6]=336906,[8]=336908,[9]=336909,[10]=336910,[11]=336911,[12]=336912",1,200,81772000,200,3,,,120,,0,,,,,0
3370,1237,两界山9_10,"[2]=337002,[3]=337003,[4]=337004,[5]=337005,[6]=337006,[8]=337008,[9]=337009,[10]=337010,[11]=337011,[12]=337012",1,200,81772000,200,3,,,120,,0,,,,,0
3371,1238,两界山10_1,"[2]=337102,[3]=337103,[4]=337104,[5]=337105,[6]=337106,[8]=337108,[9]=337109,[10]=337110,[11]=337111,[12]=337112",1,200,81772000,200,3,,,120,,0,,,,,0
3372,1238,两界山10_2,[10]=337210,1,200,81772000,200,3,,,120,,0,,,,,0
3373,1238,两界山10_3,[10]=337310,1,200,81772000,200,3,,,120,,0,,,,,0
3374,1238,两界山10_4,"[2]=337402,[3]=337403,[4]=337404,[5]=337405,[6]=337406,[8]=337408,[9]=337409,[10]=337410,[11]=337411,[12]=337412",1,200,81772000,200,3,,,120,,0,,,,,0
3375,1238,两界山10_5,"[2]=337502,[3]=337503,[4]=337504,[5]=337505,[6]=337506,[8]=337508,[9]=337509,[10]=337510,[11]=337511,[12]=337512",1,200,81772000,200,3,,,120,,0,,,,,0
3376,1238,两界山10_6,"[2]=337602,[3]=337603,[4]=337604,[5]=337605,[6]=337606,[8]=337608,[9]=337609,[10]=337610,[11]=337611,[12]=337612",1,200,81772000,200,3,,,120,,0,,,,,0
3377,1238,两界山10_7,"[2]=337702,[3]=337703,[4]=337704,[5]=337705,[6]=337706,[8]=337708,[9]=337709,[10]=337710,[11]=337711,[12]=337712",1,200,81772000,200,3,,,120,,0,,,,,0
3378,1238,两界山10_8,"[2]=337802,[3]=337803,[4]=337804,[5]=337805,[6]=337806,[8]=337808,[9]=337809,[10]=337810,[11]=337811,[12]=337812",1,200,81772000,200,3,,,120,,0,,,,,0
3379,1238,两界山10_9,[10]=337910,1,200,81772000,200,3,,,120,,0,,,,,0
3380,1238,两界山10_10,[10]=338010,1,200,81772000,200,3,,,120,,0,,,,,0
3381,1239,两界山11_1,"[2]=338102,[3]=338103,[4]=338104,[5]=338105,[6]=338106,[8]=338108,[9]=338109,[10]=338110,[11]=338111,[12]=338112",1,200,81772000,200,3,,,120,,0,,,,,0
3382,1239,两界山11_2,"[2]=338202,[3]=338203,[4]=338204,[5]=338205,[6]=338206,[8]=338208,[9]=338209,[10]=338210,[11]=338211,[12]=338212",1,200,81772000,200,3,,,120,,0,,,,,0
3383,1239,两界山11_3,"[2]=338302,[3]=338303,[4]=338304,[5]=338305,[6]=338306,[8]=338308,[9]=338309,[10]=338310,[11]=338311,[12]=338312",1,200,81772000,200,3,,,120,,0,,,,,0
3384,1239,两界山11_4,[10]=338410,1,200,81772000,200,3,,,120,,0,,,,,0
3385,1239,两界山11_5,"[2]=338502,[3]=338503,[4]=338504,[5]=338505,[6]=338506,[8]=338508,[9]=338509,[10]=338510,[11]=338511,[12]=338512",1,200,81772000,200,3,,,120,,0,,,,,0
3386,1239,两界山11_6,"[2]=338602,[3]=338603,[4]=338604,[5]=338605,[6]=338606,[8]=338608,[9]=338609,[10]=338610,[11]=338611,[12]=338612",1,200,81772000,200,3,,,120,,0,,,,,0
3387,1239,两界山11_7,"[2]=338702,[3]=338703,[4]=338704,[5]=338705,[6]=338706,[8]=338708,[9]=338709,[10]=338710,[11]=338711,[12]=338712",1,200,81772000,200,3,,,120,,0,,,,,0
3388,1239,两界山11_8,[10]=338810,1,200,81772000,200,3,,,120,,0,,,,,0
3389,1239,两界山11_9,"[2]=338902,[3]=338903,[4]=338904,[5]=338905,[6]=338906,[8]=338908,[9]=338909,[10]=338910,[11]=338911,[12]=338912",1,200,81772000,200,3,,,120,,0,,,,,0
3390,1239,两界山11_10,"[2]=339002,[3]=339003,[4]=339004,[5]=339005,[6]=339006,[8]=339008,[9]=339009,[10]=339010,[11]=339011,[12]=339012",1,200,81772000,200,3,,,120,,0,,,,,0
3391,1240,两界山12_1,"[2]=339102,[3]=339103,[4]=339104,[5]=339105,[6]=339106,[8]=339108,[9]=339109,[10]=339110,[11]=339111,[12]=339112",1,200,81772000,200,3,,,120,,0,,,,,0
3392,1240,两界山12_2,"[2]=339202,[3]=339203,[4]=339204,[5]=339205,[6]=339206,[8]=339208,[9]=339209,[10]=339210,[11]=339211,[12]=339212",1,200,81772000,200,3,,,120,,0,,,,,0
3393,1240,两界山12_3,[10]=339310,1,200,81772000,200,3,,,120,,0,,,,,0
3394,1240,两界山12_4,"[2]=339402,[3]=339403,[4]=339404,[5]=339405,[6]=339406,[8]=339408,[9]=339409,[10]=339410,[11]=339411,[12]=339412",1,200,81772000,200,3,,,120,,0,,,,,0
3395,1240,两界山12_5,"[2]=339502,[3]=339503,[4]=339504,[5]=339505,[6]=339506,[8]=339508,[9]=339509,[10]=339510,[11]=339511,[12]=339512",1,200,81772000,200,3,,,120,,0,,,,,0
3396,1240,两界山12_6,"[2]=339602,[3]=339603,[4]=339604,[5]=339605,[6]=339606,[8]=339608,[9]=339609,[10]=339610,[11]=339611,[12]=339612",1,200,81772000,200,3,,,120,,0,,,,,0
3397,1240,两界山12_7,"[2]=339702,[3]=339703,[4]=339704,[5]=339705,[6]=339706,[8]=339708,[9]=339709,[10]=339710,[11]=339711,[12]=339712",1,200,81772000,200,3,,,120,,0,,,,,0
3398,1240,两界山12_8,"[2]=339802,[3]=339803,[4]=339804,[5]=339805,[6]=339806,[8]=339808,[9]=339809,[10]=339810,[11]=339811,[12]=339812",1,200,81772000,200,3,,,120,,0,,,,,0
3399,1240,两界山12_9,"[2]=339902,[3]=339903,[4]=339904,[5]=339905,[6]=339906,[8]=339908,[9]=339909,[10]=339910,[11]=339911,[12]=339912",1,200,81772000,200,3,,,120,,0,,,,,0
3400,1240,两界山12_10,[10]=340010,1,200,81772000,200,3,,,120,,0,,,,,0
3401,1241,两界山13_1,"[2]=340102,[3]=340103,[4]=340104,[5]=340105,[6]=340106,[8]=340108,[9]=340109,[10]=340110,[11]=340111,[12]=340112",1,200,81772000,200,3,,,120,,0,,,,,0
3402,1241,两界山13_2,"[2]=340202,[3]=340203,[4]=340204,[5]=340205,[6]=340206,[8]=340208,[9]=340209,[10]=340210,[11]=340211,[12]=340212",1,200,81772000,200,3,,,120,,0,,,,,0
3403,1241,两界山13_3,"[2]=340302,[3]=340303,[4]=340304,[5]=340305,[6]=340306,[8]=340308,[9]=340309,[10]=340310,[11]=340311,[12]=340312",1,200,81772000,200,3,,,120,,0,,,,,0
3404,1241,两界山13_4,[10]=340410,1,200,81772000,200,3,,,120,,0,,,,,0
3405,1241,两界山13_5,"[2]=340502,[3]=340503,[4]=340504,[5]=340505,[6]=340506,[8]=340508,[9]=340509,[10]=340510,[11]=340511,[12]=340512",1,200,81772000,200,3,,,120,,0,,,,,0
3406,1241,两界山13_6,"[2]=340602,[3]=340603,[4]=340604,[5]=340605,[6]=340606,[8]=340608,[9]=340609,[10]=340610,[11]=340611,[12]=340612",1,200,81772000,200,3,,,120,,0,,,,,0
3407,1241,两界山13_7,[10]=340710,1,200,81772000,200,3,,,120,,0,,,,,0
3408,1241,两界山13_8,[10]=340810,1,200,81772000,200,3,,,120,,0,,,,,0
3409,1241,两界山13_9,"[2]=340902,[3]=340903,[4]=340904,[5]=340905,[6]=340906,[8]=340908,[9]=340909,[10]=340910,[11]=340911,[12]=340912",1,200,81772000,200,3,,,120,,0,,,,,0
3410,1241,两界山13_10,"[2]=341002,[3]=341003,[4]=341004,[5]=341005,[6]=341006,[8]=341008,[9]=341009,[10]=341010,[11]=341011,[12]=341012",1,200,81772000,200,3,,,120,,0,,,,,0
3411,1242,两界山14_1,"[2]=341102,[3]=341103,[4]=341104,[5]=341105,[6]=341106,[8]=341108,[9]=341109,[10]=341110,[11]=341111,[12]=341112",1,200,81772000,200,3,,,120,,0,,,,,0
3412,1242,两界山14_2,"[2]=341202,[3]=341203,[4]=341204,[5]=341205,[6]=341206,[8]=341208,[9]=341209,[10]=341210,[11]=341211,[12]=341212",1,200,81772000,200,3,,,120,,0,,,,,0
3413,1242,两界山14_3,[10]=341310,1,200,81772000,200,3,,,120,,0,,,,,0
3414,1242,两界山14_4,[10]=341410,1,200,81772000,200,3,,,120,,0,,,,,0
3415,1242,两界山14_5,"[2]=341502,[3]=341503,[4]=341504,[5]=341505,[6]=341506,[8]=341508,[9]=341509,[10]=341510,[11]=341511,[12]=341512",1,200,81772000,200,3,,,120,,0,,,,,0
3416,1242,两界山14_6,"[2]=341602,[3]=341603,[4]=341604,[5]=341605,[6]=341606,[8]=341608,[9]=341609,[10]=341610,[11]=341611,[12]=341612",1,200,81772000,200,3,,,120,,0,,,,,0
3417,1242,两界山14_7,"[2]=341702,[3]=341703,[4]=341704,[5]=341705,[6]=341706,[8]=341708,[9]=341709,[10]=341710,[11]=341711,[12]=341712",1,200,81772000,200,3,,,120,,0,,,,,0
3418,1242,两界山14_8,[10]=341810,1,200,81772000,200,3,,,120,,0,,,,,0
3419,1242,两界山14_9,"[2]=341902,[3]=341903,[4]=341904,[5]=341905,[6]=341906,[8]=341908,[9]=341909,[10]=341910,[11]=341911,[12]=341912",1,200,81772000,200,3,,,120,,0,,,,,0
3420,1242,两界山14_10,"[2]=342002,[3]=342003,[4]=342004,[5]=342005,[6]=342006,[8]=342008,[9]=342009,[10]=342010,[11]=342011,[12]=342012",1,200,81772000,200,3,,,120,,0,,,,,0
3421,1243,两界山15_1,"[2]=342102,[3]=342103,[4]=342104,[5]=342105,[6]=342106,[8]=342108,[9]=342109,[10]=342110,[11]=342111,[12]=342112",1,200,81772000,200,3,,,120,,0,,,,,0
3422,1243,两界山15_2,[10]=342210,1,200,81772000,200,3,,,120,,0,,,,,0
3423,1243,两界山15_3,[10]=342310,1,200,81772000,200,3,,,120,,0,,,,,0
3424,1243,两界山15_4,"[2]=342402,[3]=342403,[4]=342404,[5]=342405,[6]=342406,[8]=342408,[9]=342409,[10]=342410,[11]=342411,[12]=342412",1,200,81772000,200,3,,,120,,0,,,,,0
3425,1243,两界山15_5,"[2]=342502,[3]=342503,[4]=342504,[5]=342505,[6]=342506,[8]=342508,[9]=342509,[10]=342510,[11]=342511,[12]=342512",1,200,81772000,200,3,,,120,,0,,,,,0
3426,1243,两界山15_6,"[2]=342602,[3]=342603,[4]=342604,[5]=342605,[6]=342606,[8]=342608,[9]=342609,[10]=342610,[11]=342611,[12]=342612",1,200,81772000,200,3,,,120,,0,,,,,0
3427,1243,两界山15_7,"[2]=342702,[3]=342703,[4]=342704,[5]=342705,[6]=342706,[8]=342708,[9]=342709,[10]=342710,[11]=342711,[12]=342712",1,200,81772000,200,3,,,120,,0,,,,,0
3428,1243,两界山15_8,[10]=342810,1,200,81772000,200,3,,,120,,0,,,,,0
3429,1243,两界山15_9,"[2]=342902,[3]=342903,[4]=342904,[5]=342905,[6]=342906,[8]=342908,[9]=342909,[10]=342910,[11]=342911,[12]=342912",1,200,81772000,200,3,,,120,,0,,,,,0
3430,1243,两界山15_10,[10]=343010,1,200,81772000,200,3,,,120,,0,,,,,0
3431,1244,两界山16_1,"[2]=343102,[3]=343103,[4]=343104,[5]=343105,[6]=343106,[8]=343108,[9]=343109,[10]=343110,[11]=343111,[12]=343112",1,200,81772000,200,3,,,120,,0,,,,,0
3432,1244,两界山16_2,"[2]=343202,[3]=343203,[4]=343204,[5]=343205,[6]=343206,[8]=343208,[9]=343209,[10]=343210,[11]=343211,[12]=343212",1,200,81772000,200,3,,,120,,0,,,,,0
3433,1244,两界山16_3,"[2]=343302,[3]=343303,[4]=343304,[5]=343305,[6]=343306,[8]=343308,[9]=343309,[10]=343310,[11]=343311,[12]=343312",1,200,81772000,200,3,,,120,,0,,,,,0
3434,1244,两界山16_4,"[2]=343402,[3]=343403,[4]=343404,[5]=343405,[6]=343406,[8]=343408,[9]=343409,[10]=343410,[11]=343411,[12]=343412",1,200,81772000,200,3,,,120,,0,,,,,0
3435,1244,两界山16_5,[10]=343510,1,200,81772000,200,3,,,120,,0,,,,,0
3436,1244,两界山16_6,[10]=343610,1,200,81772000,200,3,,,120,,0,,,,,0
3437,1244,两界山16_7,"[2]=343702,[3]=343703,[4]=343704,[5]=343705,[6]=343706,[8]=343708,[9]=343709,[10]=343710,[11]=343711,[12]=343712",1,200,81772000,200,3,,,120,,0,,,,,0
3438,1244,两界山16_8,"[2]=343802,[3]=343803,[4]=343804,[5]=343805,[6]=343806,[8]=343808,[9]=343809,[10]=343810,[11]=343811,[12]=343812",1,200,81772000,200,3,,,120,,0,,,,,0
3439,1244,两界山16_9,[10]=343910,1,200,81772000,200,3,,,120,,0,,,,,0
3440,1244,两界山16_10,[10]=344010,1,200,81772000,200,3,,,120,,0,,,,,0
3441,1245,两界山17_1,"[2]=344102,[3]=344103,[4]=344104,[5]=344105,[6]=344106,[8]=344108,[9]=344109,[10]=344110,[11]=344111,[12]=344112",1,200,81772000,200,3,,,120,,0,,,,,0
3442,1245,两界山17_2,"[2]=344202,[3]=344203,[4]=344204,[5]=344205,[6]=344206,[8]=344208,[9]=344209,[10]=344210,[11]=344211,[12]=344212",1,200,81772000,200,3,,,120,,0,,,,,0
3443,1245,两界山17_3,[10]=344310,1,200,81772000,200,3,,,120,,0,,,,,0
3444,1245,两界山17_4,[10]=344410,1,200,81772000,200,3,,,120,,0,,,,,0
3445,1245,两界山17_5,[10]=344510,1,200,81772000,200,3,,,120,,0,,,,,0
3446,1245,两界山17_6,"[2]=344602,[3]=344603,[4]=344604,[5]=344605,[6]=344606,[8]=344608,[9]=344609,[10]=344610,[11]=344611,[12]=344612",1,200,81772000,200,3,,,120,,0,,,,,0
3447,1245,两界山17_7,"[2]=344702,[3]=344703,[4]=344704,[5]=344705,[6]=344706,[8]=344708,[9]=344709,[10]=344710,[11]=344711,[12]=344712",1,200,81772000,200,3,,,120,,0,,,,,0
3448,1245,两界山17_8,"[2]=344802,[3]=344803,[4]=344804,[5]=344805,[6]=344806,[8]=344808,[9]=344809,[10]=344810,[11]=344811,[12]=344812",1,200,81772000,200,3,,,120,,0,,,,,0
3449,1245,两界山17_9,"[2]=344902,[3]=344903,[4]=344904,[5]=344905,[6]=344906,[8]=344908,[9]=344909,[10]=344910,[11]=344911,[12]=344912",1,200,81772000,200,3,,,120,,0,,,,,0
3450,1245,两界山17_10,"[2]=345002,[3]=345003,[4]=345004,[5]=345005,[6]=345006,[8]=345008,[9]=345009,[10]=345010,[11]=345011,[12]=345012",1,200,81772000,200,3,,,120,,0,,,,,0
3451,1246,两界山18_1,"[2]=345102,[3]=345103,[4]=345104,[5]=345105,[6]=345106,[8]=345108,[9]=345109,[10]=345110,[11]=345111,[12]=345112",1,200,81772000,200,3,,,120,,0,,,,,0
3452,1246,两界山18_2,"[2]=345202,[3]=345203,[4]=345204,[5]=345205,[6]=345206,[8]=345208,[9]=345209,[10]=345210,[11]=345211,[12]=345212",1,200,81772000,200,3,,,120,,0,,,,,0
3453,1246,两界山18_3,[10]=345310,1,200,81772000,200,3,,,120,,0,,,,,0
3454,1246,两界山18_4,[10]=345410,1,200,81772000,200,3,,,120,,0,,,,,0
3455,1246,两界山18_5,[10]=345510,1,200,81772000,200,3,,,120,,0,,,,,0
3456,1246,两界山18_6,[10]=345610,1,200,81772000,200,3,,,120,,0,,,,,0
3457,1246,两界山18_7,"[2]=345702,[3]=345703,[4]=345704,[5]=345705,[6]=345706,[8]=345708,[9]=345709,[10]=345710,[11]=345711,[12]=345712",1,200,81772000,200,3,,,120,,0,,,,,0
3458,1246,两界山18_8,"[2]=345802,[3]=345803,[4]=345804,[5]=345805,[6]=345806,[8]=345808,[9]=345809,[10]=345810,[11]=345811,[12]=345812",1,200,81772000,200,3,,,120,,0,,,,,0
3459,1246,两界山18_9,[10]=345910,1,200,81772000,200,3,,,120,,0,,,,,0
3460,1246,两界山18_10,"[2]=346002,[3]=346003,[4]=346004,[5]=346005,[6]=346006,[8]=346008,[9]=346009,[10]=346010,[11]=346011,[12]=346012",1,200,81772000,200,3,,,120,,0,,,,,0
3461,1247,两界山19_1,[10]=346110,1,200,81772000,200,3,,,120,,0,,,,,0
3462,1247,两界山19_2,"[2]=346202,[3]=346203,[4]=346204,[5]=346205,[6]=346206,[8]=346208,[9]=346209,[10]=346210,[11]=346211,[12]=346212",1,200,81772000,200,3,,,120,,0,,,,,0
3463,1247,两界山19_3,"[2]=346302,[3]=346303,[4]=346304,[5]=346305,[6]=346306,[8]=346308,[9]=346309,[10]=346310,[11]=346311,[12]=346312",1,200,81772000,200,3,,,120,,0,,,,,0
3464,1247,两界山19_4,[10]=346410,1,200,81772000,200,3,,,120,,0,,,,,0
3465,1247,两界山19_5,"[2]=346502,[3]=346503,[4]=346504,[5]=346505,[6]=346506,[8]=346508,[9]=346509,[10]=346510,[11]=346511,[12]=346512",1,200,81772000,200,3,,,120,,0,,,,,0
3466,1247,两界山19_6,"[2]=346602,[3]=346603,[4]=346604,[5]=346605,[6]=346606,[8]=346608,[9]=346609,[10]=346610,[11]=346611,[12]=346612",1,200,81772000,200,3,,,120,,0,,,,,0
3467,1247,两界山19_7,[10]=346710,1,200,81772000,200,3,,,120,,0,,,,,0
3468,1247,两界山19_8,"[2]=346802,[3]=346803,[4]=346804,[5]=346805,[6]=346806,[8]=346808,[9]=346809,[10]=346810,[11]=346811,[12]=346812",1,200,81772000,200,3,,,120,,0,,,,,0
3469,1247,两界山19_9,"[2]=346902,[3]=346903,[4]=346904,[5]=346905,[6]=346906,[8]=346908,[9]=346909,[10]=346910,[11]=346911,[12]=346912",1,200,81772000,200,3,,,120,,0,,,,,0
3470,1247,两界山19_10,"[2]=347002,[3]=347003,[4]=347004,[5]=347005,[6]=347006,[8]=347008,[9]=347009,[10]=347010,[11]=347011,[12]=347012",1,200,81772000,200,3,,,120,,0,,,,,0
3471,1248,两界山20_1,[10]=347110,1,200,81772000,200,3,,,120,,0,,,,,0
3472,1248,两界山20_2,[10]=347210,1,200,81772000,200,3,,,120,,0,,,,,0
3473,1248,两界山20_3,"[2]=347302,[3]=347303,[4]=347304,[5]=347305,[6]=347306,[8]=347308,[9]=347309,[10]=347310,[11]=347311,[12]=347312",1,200,81772000,200,3,,,120,,0,,,,,0
3474,1248,两界山20_4,"[2]=347402,[3]=347403,[4]=347404,[5]=347405,[6]=347406,[8]=347408,[9]=347409,[10]=347410,[11]=347411,[12]=347412",1,200,81772000,200,3,,,120,,0,,,,,0
3475,1248,两界山20_5,"[2]=347502,[3]=347503,[4]=347504,[5]=347505,[6]=347506,[8]=347508,[9]=347509,[10]=347510,[11]=347511,[12]=347512",1,200,81772000,200,3,,,120,,0,,,,,0
3476,1248,两界山20_6,"[2]=347602,[3]=347603,[4]=347604,[5]=347605,[6]=347606,[8]=347608,[9]=347609,[10]=347610,[11]=347611,[12]=347612",1,200,81772000,200,3,,,120,,0,,,,,0
3477,1248,两界山20_7,"[2]=347702,[3]=347703,[4]=347704,[5]=347705,[6]=347706,[8]=347708,[9]=347709,[10]=347710,[11]=347711,[12]=347712",1,200,81772000,200,3,,,120,,0,,,,,0
3478,1248,两界山20_8,[10]=347810,1,200,81772000,200,3,,,120,,0,,,,,0
3479,1248,两界山20_9,"[2]=347902,[3]=347903,[4]=347904,[5]=347905,[6]=347906,[8]=347908,[9]=347909,[10]=347910,[11]=347911,[12]=347912",1,200,81772000,200,3,,,120,,0,,,,,0
3480,1248,两界山20_10,"[2]=348002,[3]=348003,[4]=348004,[5]=348005,[6]=348006,[8]=348008,[9]=348009,[10]=348010,[11]=348011,[12]=348012",1,200,81772000,200,3,,,120,,0,,,,,0
3481,1249,南天门1_1,"[2]=348102,[3]=348103,[4]=348104,[5]=348105,[6]=348106,[8]=348108,[9]=348109,[10]=348110,[11]=348111,[12]=348112",1,200,81999000,200,3,,,120,,0,,,,,0
3482,1249,南天门1_2,[10]=348210,1,200,81999000,200,3,,,120,,0,,,,,0
3483,1249,南天门1_3,"[2]=348302,[3]=348303,[4]=348304,[5]=348305,[6]=348306,[8]=348308,[9]=348309,[10]=348310,[11]=348311,[12]=348312",1,200,81999000,200,3,,,120,,0,,,,,0
3484,1249,南天门1_4,"[2]=348402,[3]=348403,[4]=348404,[5]=348405,[6]=348406,[8]=348408,[9]=348409,[10]=348410,[11]=348411,[12]=348412",1,200,81999000,200,3,,,120,,0,,,,,0
3485,1249,南天门1_5,"[2]=348502,[3]=348503,[4]=348504,[5]=348505,[6]=348506,[8]=348508,[9]=348509,[10]=348510,[11]=348511,[12]=348512",1,200,81999000,200,3,,,120,,0,,,,,0
3486,1249,南天门1_6,"[2]=348602,[3]=348603,[4]=348604,[5]=348605,[6]=348606,[8]=348608,[9]=348609,[10]=348610,[11]=348611,[12]=348612",1,200,81999000,200,3,,,120,,0,,,,,0
3487,1249,南天门1_7,"[2]=348702,[3]=348703,[4]=348704,[5]=348705,[6]=348706,[8]=348708,[9]=348709,[10]=348710,[11]=348711,[12]=348712",1,200,81999000,200,3,,,120,,0,,,,,0
3488,1249,南天门1_8,"[2]=348802,[3]=348803,[4]=348804,[5]=348805,[6]=348806,[8]=348808,[9]=348809,[10]=348810,[11]=348811,[12]=348812",1,200,81999000,200,3,,,120,,0,,,,,0
3489,1249,南天门1_9,"[2]=348902,[3]=348903,[4]=348904,[5]=348905,[6]=348906,[8]=348908,[9]=348909,[10]=348910,[11]=348911,[12]=348912",1,200,81999000,200,3,,,120,,0,,,,,0
3490,1249,南天门1_10,[10]=349010,1,200,81999000,200,3,,,120,,0,,,,,0
3491,1250,南天门2_1,[10]=349110,1,200,81999000,200,3,,,120,,0,,,,,0
3492,1250,南天门2_2,"[2]=349202,[3]=349203,[4]=349204,[5]=349205,[6]=349206,[8]=349208,[9]=349209,[10]=349210,[11]=349211,[12]=349212",1,200,81999000,200,3,,,120,,0,,,,,0
3493,1250,南天门2_3,[10]=349310,1,200,81999000,200,3,,,120,,0,,,,,0
3494,1250,南天门2_4,"[2]=349402,[3]=349403,[4]=349404,[5]=349405,[6]=349406,[8]=349408,[9]=349409,[10]=349410,[11]=349411,[12]=349412",1,200,81999000,200,3,,,120,,0,,,,,0
3495,1250,南天门2_5,"[2]=349502,[3]=349503,[4]=349504,[5]=349505,[6]=349506,[8]=349508,[9]=349509,[10]=349510,[11]=349511,[12]=349512",1,200,81999000,200,3,,,120,,0,,,,,0
3496,1250,南天门2_6,"[2]=349602,[3]=349603,[4]=349604,[5]=349605,[6]=349606,[8]=349608,[9]=349609,[10]=349610,[11]=349611,[12]=349612",1,200,81999000,200,3,,,120,,0,,,,,0
3497,1250,南天门2_7,"[2]=349702,[3]=349703,[4]=349704,[5]=349705,[6]=349706,[8]=349708,[9]=349709,[10]=349710,[11]=349711,[12]=349712",1,200,81999000,200,3,,,120,,0,,,,,0
3498,1250,南天门2_8,[10]=349810,1,200,81999000,200,3,,,120,,0,,,,,0
3499,1250,南天门2_9,"[2]=349902,[3]=349903,[4]=349904,[5]=349905,[6]=349906,[8]=349908,[9]=349909,[10]=349910,[11]=349911,[12]=349912",1,200,81999000,200,3,,,120,,0,,,,,0
3500,1250,南天门2_10,"[2]=350002,[3]=350003,[4]=350004,[5]=350005,[6]=350006,[8]=350008,[9]=350009,[10]=350010,[11]=350011,[12]=350012",1,200,81999000,200,3,,,120,,0,,,,,0
3501,1251,南天门3_1,"[2]=350102,[3]=350103,[4]=350104,[5]=350105,[6]=350106,[8]=350108,[9]=350109,[10]=350110,[11]=350111,[12]=350112",1,200,81999000,200,3,,,120,,0,,,,,0
3502,1251,南天门3_2,[10]=350210,1,200,81999000,200,3,,,120,,0,,,,,0
3503,1251,南天门3_3,[10]=350310,1,200,81999000,200,3,,,120,,0,,,,,0
3504,1251,南天门3_4,"[2]=350402,[3]=350403,[4]=350404,[5]=350405,[6]=350406,[8]=350408,[9]=350409,[10]=350410,[11]=350411,[12]=350412",1,200,81999000,200,3,,,120,,0,,,,,0
3505,1251,南天门3_5,"[2]=350502,[3]=350503,[4]=350504,[5]=350505,[6]=350506,[8]=350508,[9]=350509,[10]=350510,[11]=350511,[12]=350512",1,200,81999000,200,3,,,120,,0,,,,,0
