##关卡ID,名称,boss图,xml提示,索引名称,关卡等级,关卡集合序号,章节名称,章节索引名称,背景地图,地图,X坐标,Y坐标,战斗地图,战斗地图X,战斗地图Y,"引导性检查（{""appointLevel"", 20}/{""equipCheck""}/{""awakeCheck"", 20}）",标题（用于文字简介）,"偏移（{x, y, x1, x2, w}）",品质基数 100白色101蓝色102金色105传奇,"三星奖励（{物品entryId, 数量, 品质}",基础奖励,"可能奖励（1为金钱,2为元宝,3为装备,若为普通物品则直接以字符串格式填写物品的id：""10001""）",消耗体力,地图名,遇多少次怪,关联任务ID,关联开启功能信息索引,战斗中表演的电影的索引（文件名）,怪物库,敌营战力,下一关卡,战败提示,轨迹点,显示条件
Id_kn,name_s,bossImage_n,namexml_s,indexName_s,camLevel,chapterId_n,chapterName_s,chapterIndexName_s,bgImage_s,mapId_n,x_n,y_n,fightMap_n,fightMapX_n,fightMapY_n,guideCheck_t,title_s,offset_t,base_t,starItem_t,basePrize_t,prize_t,consume_n,map_c,autoFightNum_n,taskId_n,funcIndex_s,movieName_s,enemy_t,fighting_n,next_n,lostTips_s,spot_t,open_c
3660,南天门18_10,100034,,18_10,0,1266,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=366002,[3]=366003,[4]=366004,[5]=366005,[6]=366006,[8]=366008,[9]=366009,[10]=366010,[11]=366011,[12]=366012",,2661,,,
3661,南天门19_1,20002,,19_1,0,1267,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=366102,[3]=366103,[4]=366104,[5]=366105,[6]=366106,[8]=366108,[9]=366109,[10]=366110,[11]=366111,[12]=366112",,2662,,,
3662,南天门19_2,120043,,19_2,0,1267,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=366202,[3]=366203,[4]=366204,[5]=366205,[6]=366206,[8]=366208,[9]=366209,[10]=366210,[11]=366211,[12]=366212",,2663,,,
3663,南天门19_3,20006,,19_3,0,1267,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=366302,[3]=366303,[4]=366304,[5]=366305,[6]=366306,[8]=366308,[9]=366309,[10]=366310,[11]=366311,[12]=366312",,2664,,,
3664,南天门19_4,120043,,19_4,0,1267,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=366402,[3]=366403,[4]=366404,[5]=366405,[6]=366406,[8]=366408,[9]=366409,[10]=366410,[11]=366411,[12]=366412",,2665,,,
3665,南天门19_5,100033,,19_5,0,1267,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=366502,[3]=366503,[4]=366504,[5]=366505,[6]=366506,[8]=366508,[9]=366509,[10]=366510,[11]=366511,[12]=366512",,2666,,,
3666,南天门19_6,110001,,19_6,0,1267,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=366610,,2667,,,
3667,南天门19_7,110001,,19_7,0,1267,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=366710,,2668,,,
3668,南天门19_8,110001,,19_8,0,1267,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=366810,,2669,,,
3669,南天门19_9,100030,,19_9,0,1267,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=366902,[3]=366903,[4]=366904,[5]=366905,[6]=366906,[8]=366908,[9]=366909,[10]=366910,[11]=366911,[12]=366912",,2670,,,
3670,南天门19_10,20007,,19_10,0,1267,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=367002,[3]=367003,[4]=367004,[5]=367005,[6]=367006,[8]=367008,[9]=367009,[10]=367010,[11]=367011,[12]=367012",,2671,,,
3671,南天门20_1,110001,,20_1,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=367110,,2672,,,
3672,南天门20_2,110006,,20_2,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=367210,,2673,,,
3673,南天门20_3,110001,,20_3,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=367310,,2674,,,
3674,南天门20_4,20007,,20_4,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=367402,[3]=367403,[4]=367404,[5]=367405,[6]=367406,[8]=367408,[9]=367409,[10]=367410,[11]=367411,[12]=367412",,2675,,,
3675,南天门20_5,20005,,20_5,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=367502,[3]=367503,[4]=367504,[5]=367505,[6]=367506,[8]=367508,[9]=367509,[10]=367510,[11]=367511,[12]=367512",,2676,,,
3676,南天门20_6,20011,,20_6,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=367602,[3]=367603,[4]=367604,[5]=367605,[6]=367606,[8]=367608,[9]=367609,[10]=367610,[11]=367611,[12]=367612",,2677,,,
3677,南天门20_7,20005,,20_7,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=367702,[3]=367703,[4]=367704,[5]=367705,[6]=367706,[8]=367708,[9]=367709,[10]=367710,[11]=367711,[12]=367712",,2678,,,
3678,南天门20_8,20006,,20_8,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=367802,[3]=367803,[4]=367804,[5]=367805,[6]=367806,[8]=367808,[9]=367809,[10]=367810,[11]=367811,[12]=367812",,2679,,,
3679,南天门20_9,110004,,20_9,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=367910,,2680,,,
3680,南天门20_10,110005,,20_10,0,1268,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=368010,,2681,,,
3681,南天门21_1,100034,,21_1,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=368102,[3]=368103,[4]=368104,[5]=368105,[6]=368106,[8]=368108,[9]=368109,[10]=368110,[11]=368111,[12]=368112",,2682,,,
3682,南天门21_2,20006,,21_2,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=368202,[3]=368203,[4]=368204,[5]=368205,[6]=368206,[8]=368208,[9]=368209,[10]=368210,[11]=368211,[12]=368212",,2683,,,
3683,南天门21_3,20002,,21_3,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=368302,[3]=368303,[4]=368304,[5]=368305,[6]=368306,[8]=368308,[9]=368309,[10]=368310,[11]=368311,[12]=368312",,2684,,,
3684,南天门21_4,100031,,21_4,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=368402,[3]=368403,[4]=368404,[5]=368405,[6]=368406,[8]=368408,[9]=368409,[10]=368410,[11]=368411,[12]=368412",,2685,,,
3685,南天门21_5,100034,,21_5,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=368502,[3]=368503,[4]=368504,[5]=368505,[6]=368506,[8]=368508,[9]=368509,[10]=368510,[11]=368511,[12]=368512",,2686,,,
3686,南天门21_6,20007,,21_6,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=368602,[3]=368603,[4]=368604,[5]=368605,[6]=368606,[8]=368608,[9]=368609,[10]=368610,[11]=368611,[12]=368612",,2687,,,
3687,南天门21_7,100033,,21_7,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=368702,[3]=368703,[4]=368704,[5]=368705,[6]=368706,[8]=368708,[9]=368709,[10]=368710,[11]=368711,[12]=368712",,2688,,,
3688,南天门21_8,20010,,21_8,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=368802,[3]=368803,[4]=368804,[5]=368805,[6]=368806,[8]=368808,[9]=368809,[10]=368810,[11]=368811,[12]=368812",,2689,,,
3689,南天门21_9,100032,,21_9,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=368902,[3]=368903,[4]=368904,[5]=368905,[6]=368906,[8]=368908,[9]=368909,[10]=368910,[11]=368911,[12]=368912",,2690,,,
3690,南天门21_10,110003,,21_10,0,1269,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=369010,,2691,,,
3691,南天门22_1,20002,,22_1,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=369102,[3]=369103,[4]=369104,[5]=369105,[6]=369106,[8]=369108,[9]=369109,[10]=369110,[11]=369111,[12]=369112",,2692,,,
3692,南天门22_2,110006,,22_2,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=369210,,2693,,,
3693,南天门22_3,110003,,22_3,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=369310,,2694,,,
3694,南天门22_4,110006,,22_4,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=369410,,2695,,,
3695,南天门22_5,100031,,22_5,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=369502,[3]=369503,[4]=369504,[5]=369505,[6]=369506,[8]=369508,[9]=369509,[10]=369510,[11]=369511,[12]=369512",,2696,,,
3696,南天门22_6,100030,,22_6,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=369602,[3]=369603,[4]=369604,[5]=369605,[6]=369606,[8]=369608,[9]=369609,[10]=369610,[11]=369611,[12]=369612",,2697,,,
3697,南天门22_7,110004,,22_7,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=369710,,2698,,,
3698,南天门22_8,20011,,22_8,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=369802,[3]=369803,[4]=369804,[5]=369805,[6]=369806,[8]=369808,[9]=369809,[10]=369810,[11]=369811,[12]=369812",,2699,,,
3699,南天门22_9,110002,,22_9,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=369910,,2700,,,
3700,南天门22_10,20007,,22_10,0,1270,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=370002,[3]=370003,[4]=370004,[5]=370005,[6]=370006,[8]=370008,[9]=370009,[10]=370010,[11]=370011,[12]=370012",,2701,,,
3701,南天门23_1,20002,,23_1,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=370102,[3]=370103,[4]=370104,[5]=370105,[6]=370106,[8]=370108,[9]=370109,[10]=370110,[11]=370111,[12]=370112",,2702,,,
3702,南天门23_2,110006,,23_2,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=370210,,2703,,,
3703,南天门23_3,120043,,23_3,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=370302,[3]=370303,[4]=370304,[5]=370305,[6]=370306,[8]=370308,[9]=370309,[10]=370310,[11]=370311,[12]=370312",,2704,,,
3704,南天门23_4,20007,,23_4,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=370402,[3]=370403,[4]=370404,[5]=370405,[6]=370406,[8]=370408,[9]=370409,[10]=370410,[11]=370411,[12]=370412",,2705,,,
3705,南天门23_5,100031,,23_5,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=370502,[3]=370503,[4]=370504,[5]=370505,[6]=370506,[8]=370508,[9]=370509,[10]=370510,[11]=370511,[12]=370512",,2706,,,
3706,南天门23_6,100032,,23_6,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=370602,[3]=370603,[4]=370604,[5]=370605,[6]=370606,[8]=370608,[9]=370609,[10]=370610,[11]=370611,[12]=370612",,2707,,,
3707,南天门23_7,110002,,23_7,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=370710,,2708,,,
3708,南天门23_8,120043,,23_8,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=370802,[3]=370803,[4]=370804,[5]=370805,[6]=370806,[8]=370808,[9]=370809,[10]=370810,[11]=370811,[12]=370812",,2709,,,
3709,南天门23_9,100031,,23_9,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=370902,[3]=370903,[4]=370904,[5]=370905,[6]=370906,[8]=370908,[9]=370909,[10]=370910,[11]=370911,[12]=370912",,2710,,,
3710,南天门23_10,110003,,23_10,0,1271,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=371010,,2711,,,
3711,南天门24_1,20010,,24_1,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=371102,[3]=371103,[4]=371104,[5]=371105,[6]=371106,[8]=371108,[9]=371109,[10]=371110,[11]=371111,[12]=371112",,2712,,,
3712,南天门24_2,110006,,24_2,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=371210,,2713,,,
3713,南天门24_3,20007,,24_3,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=371302,[3]=371303,[4]=371304,[5]=371305,[6]=371306,[8]=371308,[9]=371309,[10]=371310,[11]=371311,[12]=371312",,2714,,,
3714,南天门24_4,20001,,24_4,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=371402,[3]=371403,[4]=371404,[5]=371405,[6]=371406,[8]=371408,[9]=371409,[10]=371410,[11]=371411,[12]=371412",,2715,,,
3715,南天门24_5,20007,,24_5,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=371502,[3]=371503,[4]=371504,[5]=371505,[6]=371506,[8]=371508,[9]=371509,[10]=371510,[11]=371511,[12]=371512",,2716,,,
3716,南天门24_6,100030,,24_6,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=371602,[3]=371603,[4]=371604,[5]=371605,[6]=371606,[8]=371608,[9]=371609,[10]=371610,[11]=371611,[12]=371612",,2717,,,
3717,南天门24_7,110001,,24_7,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=371710,,2718,,,
3718,南天门24_8,20011,,24_8,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=371802,[3]=371803,[4]=371804,[5]=371805,[6]=371806,[8]=371808,[9]=371809,[10]=371810,[11]=371811,[12]=371812",,2719,,,
3719,南天门24_9,110004,,24_9,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=371910,,2720,,,
3720,南天门24_10,100033,,24_10,0,1272,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=372002,[3]=372003,[4]=372004,[5]=372005,[6]=372006,[8]=372008,[9]=372009,[10]=372010,[11]=372011,[12]=372012",,2721,,,
3721,南天门25_1,20011,,25_1,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=372102,[3]=372103,[4]=372104,[5]=372105,[6]=372106,[8]=372108,[9]=372109,[10]=372110,[11]=372111,[12]=372112",,2722,,,
3722,南天门25_2,100033,,25_2,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=372202,[3]=372203,[4]=372204,[5]=372205,[6]=372206,[8]=372208,[9]=372209,[10]=372210,[11]=372211,[12]=372212",,2723,,,
3723,南天门25_3,110003,,25_3,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=372310,,2724,,,
3724,南天门25_4,20001,,25_4,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=372402,[3]=372403,[4]=372404,[5]=372405,[6]=372406,[8]=372408,[9]=372409,[10]=372410,[11]=372411,[12]=372412",,2725,,,
3725,南天门25_5,110001,,25_5,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=372510,,2726,,,
3726,南天门25_6,110005,,25_6,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=372610,,2727,,,
3727,南天门25_7,20007,,25_7,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=372702,[3]=372703,[4]=372704,[5]=372705,[6]=372706,[8]=372708,[9]=372709,[10]=372710,[11]=372711,[12]=372712",,2728,,,
3728,南天门25_8,20005,,25_8,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=372802,[3]=372803,[4]=372804,[5]=372805,[6]=372806,[8]=372808,[9]=372809,[10]=372810,[11]=372811,[12]=372812",,2729,,,
3729,南天门25_9,110004,,25_9,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,[10]=372910,,2730,,,
3730,南天门25_10,100030,,25_10,0,1273,南天门,,,50011,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,南天门,3,,,,"[2]=373002,[3]=373003,[4]=373004,[5]=373005,[6]=373006,[8]=373008,[9]=373009,[10]=373010,[11]=373011,[12]=373012",,2731,,,
3731,瑶池仙境1_1,120043,,1_1,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,瑶池仙境,3,,,,"[2]=373102,[3]=373103,[4]=373104,[5]=373105,[6]=373106,[8]=373108,[9]=373109,[10]=373110,[11]=373111,[12]=373112",,2732,,,
3732,瑶池仙境1_2,20006,,1_2,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,瑶池仙境,3,,,,"[2]=373202,[3]=373203,[4]=373204,[5]=373205,[6]=373206,[8]=373208,[9]=373209,[10]=373210,[11]=373211,[12]=373212",,2733,,,
3733,瑶池仙境1_3,100031,,1_3,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,瑶池仙境,3,,,,"[2]=373302,[3]=373303,[4]=373304,[5]=373305,[6]=373306,[8]=373308,[9]=373309,[10]=373310,[11]=373311,[12]=373312",,2734,,,
3734,瑶池仙境1_4,20002,,1_4,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,瑶池仙境,3,,,,"[2]=373402,[3]=373403,[4]=373404,[5]=373405,[6]=373406,[8]=373408,[9]=373409,[10]=373410,[11]=373411,[12]=373412",,2735,,,
3735,瑶池仙境1_5,100034,,1_5,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,瑶池仙境,3,,,,"[2]=373502,[3]=373503,[4]=373504,[5]=373505,[6]=373506,[8]=373508,[9]=373509,[10]=373510,[11]=373511,[12]=373512",,2736,,,
3736,瑶池仙境1_6,100031,,1_6,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,瑶池仙境,3,,,,"[2]=373602,[3]=373603,[4]=373604,[5]=373605,[6]=373606,[8]=373608,[9]=373609,[10]=373610,[11]=373611,[12]=373612",,2737,,,
3737,瑶池仙境1_7,20002,,1_7,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,瑶池仙境,3,,,,"[2]=373702,[3]=373703,[4]=373704,[5]=373705,[6]=373706,[8]=373708,[9]=373709,[10]=373710,[11]=373711,[12]=373712",,2738,,,
3738,瑶池仙境1_8,20002,,1_8,0,1274,瑶池仙境,,,50022,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,瑶池仙境,3,,,,"[2]=373802,[3]=373803,[4]=373804,[5]=373805,[6]=373806,[8]=373808,[9]=373809,[10]=373810,[11]=373811,[12]=373812",,2739,,,
