,名称,模型,难度系数,等级,生命上限,面板物理攻击,防御,出手速度,暴击值,抗暴值,爆伤加成,闪避值,命中值,无视防御,减免无视,暴伤减免,伤害增加,伤害减少,PVP伤加,PVP伤减,PVE伤加,PVE伤减,技能列表,技能队列,头目,普通技能ID
369504,小骷髅,100003,0,200,176508,1390001,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
369505,古树精,100013,0,200,176508,1390001,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
369506,邪毒蜂,100018,0,200,176508,1390001,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
369508,山精,100029,0,200,176508,1390001,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
369509,寒霜狼,100011,0,200,176508,1390001,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
369510,上官清,100031,0,200,2206351,2316669,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80031,"0,0,0,0",1,80031
369511,灵猴,100023,0,200,176508,1390001,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
369512,古树精,100013,0,200,176508,1390001,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
369602,剑魂,100012,0,200,176524,1390127,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
369603,寒霜狼,100011,0,200,176524,1390127,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
369604,林妖,100014,0,200,176524,1390127,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
369605,石狮,100007,0,200,176524,1390127,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
369606,古树精,100013,0,200,176524,1390127,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
369608,剑魂,100012,0,200,176524,1390127,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
369609,冰火螳螂,100016,0,200,176524,1390127,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
369610,宠物剑邪,100030,0,200,2206551,2316879,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80030,"0,0,0,0",1,80030
369611,跳跳鼠,100004,0,200,176524,1390127,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
369612,强盗,100002,0,200,176524,1390127,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
369710,深渊之龙,100039,0,200,3972152,16219621,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80039,"0,0,0,0",1,80039
369802,林妖,100014,0,200,176556,1390379,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
369803,白熊精,100008,0,200,176556,1390379,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
369804,冰火螳螂,100016,0,200,176556,1390379,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
369805,石巨人,100024,0,200,176556,1390379,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
369806,小骷髅,100003,0,200,176556,1390379,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
369808,小乌龟,100001,0,200,176556,1390379,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
369809,强盗,100002,0,200,176556,1390379,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
369810,忠勇兔,20011,0,200,2206951,2317299,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50007,"0,0,0,0",1,50007
369811,魔爪花,100025,0,200,176556,1390379,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
369812,异面怪,100009,0,200,176556,1390379,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
369910,混沌,100037,0,200,3972872,16222561,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80037,"0,0,0,0",1,80037
370002,寒霜狼,100011,0,200,176588,1390631,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
370003,山精,100029,0,200,176588,1390631,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
370004,跳跳鼠,100004,0,200,176588,1390631,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
370005,剑魂,100012,0,200,176588,1390631,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
370006,山精,100029,0,200,176588,1390631,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
370008,石狮,100007,0,200,176588,1390631,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
370009,炎魔,100017,0,200,176588,1390631,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
370010,九尾狐,20007,0,200,2207351,2317719,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50005,"0,0,0,0",1,50005
370011,蛮牛,100006,0,200,176588,1390631,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
370012,冰火螳螂,100016,0,200,176588,1390631,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
370102,麟鹿,100015,0,200,176604,1390757,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
370103,白熊精,100008,0,200,176604,1390757,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
370104,剑魂,100012,0,200,176604,1390757,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
370105,寒霜狼,100011,0,200,176604,1390757,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
370106,冰火螳螂,100016,0,200,176604,1390757,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
370108,白熊精,100008,0,200,176604,1390757,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
370109,木鱼怪,100026,0,200,176604,1390757,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
370110,剑侠兔,20002,0,200,2207551,2317929,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50002,"0,0,0,0",1,50002
370111,蚌精,100005,0,200,176604,1390757,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
370112,小乌龟,100001,0,200,176604,1390757,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
370210,魑,100041,0,200,3973952,16226971,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80041,"0,0,0,0",1,80041
370302,古树精,100013,0,200,176636,1391009,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
370303,古树精,100013,0,200,176636,1391009,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
370304,跳跳鼠,100004,0,200,176636,1391009,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
370305,灵猴,100023,0,200,176636,1391009,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
370306,石狮,100007,0,200,176636,1391009,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
370308,木鱼怪,100026,0,200,176636,1391009,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
370309,邪毒蜂,100018,0,200,176636,1391009,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
370310,地域三头犬,20008,0,200,2207951,2318349,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
370311,山精,100029,0,200,176636,1391009,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
370312,麟鹿,100015,0,200,176636,1391009,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
370402,山精,100029,0,200,176652,1391135,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
370403,瞌睡蛇,100020,0,200,176652,1391135,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
370404,硬壳龟,100027,0,200,176652,1391135,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
370405,古树精,100013,0,200,176652,1391135,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
370406,小僵尸,100019,0,200,176652,1391135,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
370408,强盗,100002,0,200,176652,1391135,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
370409,异面怪,100009,0,200,176652,1391135,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
370410,九尾狐,20007,0,200,2208151,2318559,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50005,"0,0,0,0",1,50005
370411,小僵尸,100019,0,200,176652,1391135,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
370412,白熊精,100008,0,200,176652,1391135,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
370502,寒霜狼,100011,0,200,176668,1391261,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
370503,石狮,100007,0,200,176668,1391261,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
370504,蝶精灵,100010,0,200,176668,1391261,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
370505,古树精,100013,0,200,176668,1391261,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
370506,蚌精,100005,0,200,176668,1391261,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
370508,灵猴,100023,0,200,176668,1391261,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
370509,蛮牛,100006,0,200,176668,1391261,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
370510,上官清,100031,0,200,2208351,2318769,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80031,"0,0,0,0",1,80031
370511,石巨人,100024,0,200,176668,1391261,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
370512,灵猴,100023,0,200,176668,1391261,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
370602,林妖,100014,0,200,176684,1391387,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
370603,木鱼怪,100026,0,200,176684,1391387,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
370604,小乌龟,100001,0,200,176684,1391387,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
370605,异面怪,100009,0,200,176684,1391387,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
370606,石巨人,100024,0,200,176684,1391387,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
370608,剑魂,100012,0,200,176684,1391387,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
370609,寒霜狼,100011,0,200,176684,1391387,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
370610,逸琼玄女,100032,0,200,2208551,2318979,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80032,"0,0,0,0",1,80032
370611,小乌龟,100001,0,200,176684,1391387,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
370612,魔爪花,100025,0,200,176684,1391387,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
370710,混沌,100037,0,200,3975752,16234321,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80037,"0,0,0,0",1,80037
370802,小僵尸,100019,0,200,176716,1391639,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
370803,五毒蝎,100021,0,200,176716,1391639,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
370804,邪毒蜂,100018,0,200,176716,1391639,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
370805,跳跳鼠,100004,0,200,176716,1391639,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
370806,魔爪花,100025,0,200,176716,1391639,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
370808,石狮,100007,0,200,176716,1391639,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
370809,小乌龟,100001,0,200,176716,1391639,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
370810,地域三头犬,20008,0,200,2208951,2319399,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
370811,魔爪花,100025,0,200,176716,1391639,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
370812,邪毒蜂,100018,0,200,176716,1391639,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
370902,冰火螳螂,100016,0,200,176732,1391765,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
370903,小僵尸,100019,0,200,176732,1391765,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
370904,蚌精,100005,0,200,176732,1391765,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
370905,林妖,100014,0,200,176732,1391765,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
370906,邪毒蜂,100018,0,200,176732,1391765,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
370908,瞌睡蛇,100020,0,200,176732,1391765,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
370909,邪毒蜂,100018,0,200,176732,1391765,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
370910,上官清,100031,0,200,2209151,2319609,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80031,"0,0,0,0",1,80031
370911,邪毒蜂,100018,0,200,176732,1391765,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
370912,五毒蝎,100021,0,200,176732,1391765,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
371010,穷奇,100038,0,200,3976832,16238731,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80038,"0,0,0,0",1,80038
371102,巫龟,100022,0,200,176764,1392017,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
371103,巫龟,100022,0,200,176764,1392017,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
371104,跳跳鼠,100004,0,200,176764,1392017,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
371105,冰火螳螂,100016,0,200,176764,1392017,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
371106,五毒蝎,100021,0,200,176764,1392017,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
371108,林妖,100014,0,200,176764,1392017,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
371109,蝶精灵,100010,0,200,176764,1392017,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
371110,黑水玄蛇,20010,0,200,2209551,2320029,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50006,"0,0,0,0",1,50006
371111,利刃猿,100028,0,200,176764,1392017,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
371112,魔爪花,100025,0,200,176764,1392017,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
371210,魑,100041,0,200,3977552,16241671,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80041,"0,0,0,0",1,80041
371302,炎魔,100017,0,200,176796,1392269,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
371303,灵猴,100023,0,200,176796,1392269,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
371304,邪毒蜂,100018,0,200,176796,1392269,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
371305,蛮牛,100006,0,200,176796,1392269,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
371306,蚌精,100005,0,200,176796,1392269,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
371308,异面怪,100009,0,200,176796,1392269,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
371309,木鱼怪,100026,0,200,176796,1392269,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
371310,九尾狐,20007,0,200,2209951,2320449,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50005,"0,0,0,0",1,50005
371311,林妖,100014,0,200,176796,1392269,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
371312,寒霜狼,100011,0,200,176796,1392269,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
371402,石狮,100007,0,200,176812,1392395,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
371403,寒霜狼,100011,0,200,176812,1392395,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
371404,蝶精灵,100010,0,200,176812,1392395,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
371405,石狮,100007,0,200,176812,1392395,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
371406,林妖,100014,0,200,176812,1392395,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
371408,硬壳龟,100027,0,200,176812,1392395,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
371409,白熊精,100008,0,200,176812,1392395,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
371410,鲛人,20001,0,200,2210151,2320659,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50001,"0,0,0,0",1,50001
371411,魔爪花,100025,0,200,176812,1392395,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
371412,蛮牛,100006,0,200,176812,1392395,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
371502,麟鹿,100015,0,200,176828,1392521,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
371503,小乌龟,100001,0,200,176828,1392521,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
371504,小乌龟,100001,0,200,176828,1392521,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
371505,巫龟,100022,0,200,176828,1392521,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
371506,木鱼怪,100026,0,200,176828,1392521,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
371508,寒霜狼,100011,0,200,176828,1392521,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
371509,山精,100029,0,200,176828,1392521,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
371510,九尾狐,20007,0,200,2210351,2320869,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50005,"0,0,0,0",1,50005
371511,蛮牛,100006,0,200,176828,1392521,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
371512,剑魂,100012,0,200,176828,1392521,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
371602,利刃猿,100028,0,200,176844,1392647,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
371603,冰火螳螂,100016,0,200,176844,1392647,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
371604,瞌睡蛇,100020,0,200,176844,1392647,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
371605,麟鹿,100015,0,200,176844,1392647,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
371606,魔爪花,100025,0,200,176844,1392647,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
371608,邪毒蜂,100018,0,200,176844,1392647,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
371609,古树精,100013,0,200,176844,1392647,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
371610,宠物剑邪,100030,0,200,2210551,2321079,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80030,"0,0,0,0",1,80030
371611,炎魔,100017,0,200,176844,1392647,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
371612,蚌精,100005,0,200,176844,1392647,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
371710,靡籁,100036,0,200,3979352,16249021,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
371802,石狮,100007,0,200,176876,1392899,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
371803,小僵尸,100019,0,200,176876,1392899,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
371804,灵猴,100023,0,200,176876,1392899,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
371805,古树精,100013,0,200,176876,1392899,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
371806,强盗,100002,0,200,176876,1392899,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
371808,魔爪花,100025,0,200,176876,1392899,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
371809,石巨人,100024,0,200,176876,1392899,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
371810,忠勇兔,20011,0,200,2210951,2321499,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50007,"0,0,0,0",1,50007
371811,白熊精,100008,0,200,176876,1392899,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
371812,小骷髅,100003,0,200,176876,1392899,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
371910,深渊之龙,100039,0,200,3980072,16251961,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80039,"0,0,0,0",1,80039
372002,小骷髅,100003,0,200,176908,1393151,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
372003,灵猴,100023,0,200,176908,1393151,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
372004,剑魂,100012,0,200,176908,1393151,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
372005,炎魔,100017,0,200,176908,1393151,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
372006,利刃猿,100028,0,200,176908,1393151,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
372008,白熊精,100008,0,200,176908,1393151,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
372009,麟鹿,100015,0,200,176908,1393151,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
372010,玉冥真人,100033,0,200,2211351,2321919,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80033,"0,0,0,0",1,80033
372011,利刃猿,100028,0,200,176908,1393151,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
